activity_id,assay_chembl_id,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_year,molecule_chembl_id,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_tax_id,type,units,uo_units,value
61374,674643,B,190,357,single protein format,COc1cc(/C=C(\C#N)C(N)=C(C#N)C#N)cc(O)c1O,1124610,1989,80745,80745,0,http://www.openphacts.org/units/Nanomolar,137228,=,1,1,=,IC50,nM,1200.0,203,Homo sapiens,9606,IC50,uM,65,1.2
61378,674643,B,190,357,single protein format,N#CC(C#N)=Cc1ccc(/C=C/C(=O)O)cc1,1124610,1989,77778,77778,0,http://www.openphacts.org/units/Nanomolar,137210,=,1,1,=,IC50,nM,450000.0,203,Homo sapiens,9606,IC50,uM,65,450.0
61410,661472,B,190,19,assay format,CC(C)Oc1cccc(-n2c(CCc3c[nH]c4ccccc34)nc3ccccc3c2=O)c1,1126189,1992,36206,36206,1,http://www.openphacts.org/units/Nanomolar,153391,=,1,1,=,IC50,nM,26.0,2854,Mus musculus,10090,IC50,uM,65,0.026
61411,765597,B,190,357,single protein format,CC(NC(=O)C(=O)O)C(=O)O,1125483,1992,314979,314979,0,http://www.openphacts.org/units/Nanomolar,162908,=,1,1,=,IC50,nM,90700.0,3301,Rattus norvegicus,10116,IC50,uM,65,90.7
61419,656569,B,190,357,single protein format,CCN(CC)Cc1cc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)ccc1O.Cl,1125318,1992,538536,1189346,0,http://www.openphacts.org/units/Nanomolar,239346,=,1,1,=,IC50,nM,10.0,205,Homo sapiens,9606,I50,M,65,1E-8
61439,672661,B,190,221,tissue-based format,Nc1nc(-c2ccc(CCN3CCN(c4cccc5ccccc45)CC3)cc2)cs1,1125261,1991,300849,300849,0,http://www.openphacts.org/units/Nanomolar,92533,=,1,1,=,IC50,nM,72.0,339,Rattus norvegicus,10116,IC50,nM,65,72.0
61440,646347,B,190,221,tissue-based format,Nc1nc(-c2ccc(CCN3CCN(c4cccc5ccccc45)CC3)cc2)cs1,1125261,1991,300849,300849,0,http://www.openphacts.org/units/Nanomolar,92533,=,1,1,=,IC50,nM,135.0,2094111,Rattus norvegicus,10116,IC50,nM,65,135.0
61441,615837,B,190,221,tissue-based format,Nc1nc(-c2ccc(CCN3CCN(c4cccc5ccccc45)CC3)cc2)cs1,1125261,1991,300849,300849,0,http://www.openphacts.org/units/Nanomolar,92533,=,1,1,=,IC50,nM,11.0,273,Rattus norvegicus,10116,IC50,nM,65,11.0
61442,616490,B,190,221,tissue-based format,Nc1nc(-c2ccc(CCN3CCN(c4cccc5ccccc45)CC3)cc2)cs1,1125261,1991,300849,300849,0,http://www.openphacts.org/units/Nanomolar,92533,=,1,1,=,IC50,nM,385.0,2093870,Rattus norvegicus,10116,IC50,nM,65,385.0
61494,876771,F,190,221,tissue-based format,COc1cc(/C=C\c2ccc(Cl)cc2)cc(OC)c1OC,1125188,1991,315640,315640,0,http://www.openphacts.org/units/Nanomolar,157381,=,1,1,=,IC50,nM,4800.0,2094134,Bos taurus,9913,IC50,uM,65,4.8
61512,747405,B,190,19,assay format,CCN1C(=O)OC[C@@H]1Cc1cncn1C,1126174,1992,37132,37132,0,http://www.openphacts.org/units/Nanomolar,165997,=,1,1,=,IC50,nM,100.0,1907609,Rattus norvegicus,10116,IC50,nM,65,100.0
61513,752316,B,190,19,assay format,CCN1C(=O)OC[C@@H]1Cc1cncn1C,1126174,1992,37132,37132,0,http://www.openphacts.org/units/Nanomolar,165997,=,1,1,=,IC50,nM,288.0,276,Rattus norvegicus,10116,IC50,nM,65,288.0
61515,803388,B,190,357,single protein format,CC(C)[C@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)NC(=O)OCCN1CCCC1,1126033,1992,299605,299605,0,http://www.openphacts.org/units/Nanomolar,81125,=,1,1,=,IC50,nM,2.7,286,Homo sapiens,9606,IC50,nM,65,2.7
61516,803387,B,190,366,cell-free format,CC(C)[C@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)NC(=O)OCCN1CCCC1,1126033,1992,299605,299605,0,http://www.openphacts.org/units/Nanomolar,81125,=,1,1,=,IC50,nM,28.0,286,Homo sapiens,9606,IC50,nM,65,28.0
61517,803388,B,190,357,single protein format,CC(C)[C@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)NS(C)(=O)=O,1126033,1992,49882,49882,0,http://www.openphacts.org/units/Nanomolar,81144,=,1,1,=,IC50,nM,28.0,286,Homo sapiens,9606,IC50,nM,65,28.0
61518,803388,B,190,357,single protein format,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)N(C)CCCN(C)C)C(C)C,1126033,1992,297427,297427,0,http://www.openphacts.org/units/Nanomolar,81138,=,1,1,=,IC50,nM,57.0,286,Homo sapiens,9606,IC50,nM,65,57.0
61519,803387,B,190,366,cell-free format,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)N(C)CCCN(C)C)C(C)C,1126033,1992,297427,297427,0,http://www.openphacts.org/units/Nanomolar,81138,=,1,1,=,IC50,nM,270.0,286,Homo sapiens,9606,IC50,nM,65,270.0
61527,699533,F,190,218,organism-based format,Br.Br.CCN(CC)C(=O)C1CCCN(Cc2ccc(CN3CCCC(C(=O)N(CC)CC)C3)cc2)C1,1125511,1992,558225,54681,0,http://www.openphacts.org/units/Nanomolar,186616,=,1,1,=,IC50,nM,44500.0,372,Homo sapiens,9606,IC50,uM,65,44.5
61528,699534,F,190,218,organism-based format,Br.Br.CCN(CC)C(=O)C1CCCN(Cc2ccc(CN3CCCC(C(=O)N(CC)CC)C3)cc2)C1,1125511,1992,558225,54681,0,http://www.openphacts.org/units/Nanomolar,186616,=,1,1,=,IC50,nM,20200.0,372,Homo sapiens,9606,IC50,uM,65,20.2
61529,699533,F,190,218,organism-based format,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1125511,1992,71,71,0,http://www.openphacts.org/units/Nanomolar,186618,=,1,1,=,IC50,nM,155700.0,372,Homo sapiens,9606,IC50,uM,65,155.7
61530,623836,F,190,219,cell-based format,CN(C)C(=O)c1cccc(N(CCCl)CCCl)c1,1125539,1992,282252,282252,0,http://www.openphacts.org/units/Nanomolar,205978,=,1,1,=,IC50,nM,12000.0,612558,,,IC50,uM,65,12.0
61531,816896,F,190,219,cell-based format,CN(C)C(=O)c1cccc(N(CCCl)CCCl)c1,1125539,1992,282252,282252,0,http://www.openphacts.org/units/Nanomolar,205978,=,1,1,=,IC50,nM,1200.0,612558,,,IC50,uM,65,1.2
61534,671450,B,190,19,assay format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,1125558,1992,370805,370805,0,http://www.openphacts.org/units/Nanomolar,278707,=,1,1,=,IC50,nM,580.0,338,Rattus norvegicus,10116,IC50,nM,65,580.0
61535,784334,F,190,218,organism-based format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,1125558,1992,370805,370805,0,http://www.openphacts.org/units/Nanomolar,278707,=,1,1,=,IC50,nM,570.0,376,Rattus norvegicus,10116,IC50,nM,65,570.0
61567,671450,B,190,19,assay format,CN1C2CC[C@@H]1C[C@H](OC(=O)c1ccccc1)[C@@H]2/C=C/Cl,1125558,1992,145589,145589,0,http://www.openphacts.org/units/Nanomolar,278709,=,1,1,=,IC50,nM,222.0,338,Rattus norvegicus,10116,IC50,nM,65,222.0
61568,784334,F,190,218,organism-based format,CN1C2CC[C@@H]1C[C@H](OC(=O)c1ccccc1)[C@@H]2/C=C/Cl,1125558,1992,145589,145589,0,http://www.openphacts.org/units/Nanomolar,278709,=,1,1,=,IC50,nM,368.0,376,Rattus norvegicus,10116,IC50,nM,65,368.0
61585,766325,B,190,357,single protein format,O=C1C[C@H](Cc2ccccc2)N1C(=O)NC1CCCCC1,1131042,1998,97987,97987,0,http://www.openphacts.org/units/Nanomolar,181706,=,1,1,=,IC50,nM,8400.0,2857,Human rhinovirus sp.,169066,IC50,uM,65,8.4
61607,802070,B,190,219,cell-based format,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)cc3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,1131379,1998,2303879,2303879,0,http://www.openphacts.org/units/Nanomolar,12364,=,1,1,=,IC50,nM,300000.0,3890,Homo sapiens,9606,IC50,mM,65,0.3
61608,810702,B,190,219,cell-based format,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)cc3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,1131379,1998,2303879,2303879,0,http://www.openphacts.org/units/Nanomolar,12364,=,1,1,=,IC50,nM,1000000.0,5378,Homo sapiens,9606,IC50,mM,65,1.0
61609,810875,B,190,219,cell-based format,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)cc3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,1131379,1998,2303879,2303879,0,http://www.openphacts.org/units/Nanomolar,12364,=,1,1,=,IC50,nM,600000.0,3161,Homo sapiens,9606,IC50,mM,65,0.6
61610,655961,B,190,357,single protein format,CN(c1nc2ccccc2c(=O)o1)c1ccccc1I,1131375,1998,10768,10768,0,http://www.openphacts.org/units/Nanomolar,7303,=,1,1,=,IC50,nM,1400.0,4611,Homo sapiens,9606,IC50,uM,65,1.4
61611,655960,B,190,357,single protein format,CN(c1nc2ccccc2c(=O)o1)c1ccccc1I,1131375,1998,10768,10768,0,http://www.openphacts.org/units/Nanomolar,7303,=,1,1,=,IC50,nM,16600.0,4611,Homo sapiens,9606,IC50,uM,65,16.6
61612,818267,B,190,357,single protein format,CN(c1nc2ccccc2c(=O)o1)c1ccccc1I,1131375,1998,10768,10768,0,http://www.openphacts.org/units/Nanomolar,7303,=,1,1,=,IC50,nM,4500.0,3769,Bos taurus,9913,IC50,uM,65,4.5
61615,739440,F,190,218,organism-based format,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,1130343,1997,288666,288666,0,http://www.openphacts.org/units/Nanomolar,58241,=,1,1,=,IC50,nM,160.0,375,Mus musculus,10090,IC50,uM,65,0.16
61616,739441,F,190,218,organism-based format,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,1130343,1997,288666,288666,0,http://www.openphacts.org/units/Nanomolar,58241,=,1,1,=,IC50,nM,4600.0,375,Mus musculus,10090,IC50,uM,65,4.6
61617,739442,F,190,218,organism-based format,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,1130343,1997,288666,288666,0,http://www.openphacts.org/units/Nanomolar,58241,=,1,1,=,IC50,nM,2700.0,375,Mus musculus,10090,IC50,uM,65,2.7
61618,762912,B,190,357,single protein format,CC(=O)c1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1,1130038,1997,297820,297820,0,http://www.openphacts.org/units/Nanomolar,69571,=,1,1,=,IC50,nM,2870.0,230,Homo sapiens,9606,IC50,uM,65,2.87
61625,665052,B,190,357,single protein format,COc1cc(NCc2nc3[nH]c(N)nc(N)c-3n2)cc(OC)c1OC,1130150,1997,102444,102444,0,http://www.openphacts.org/units/Nanomolar,192449,=,1,1,=,IC50,nM,34000.0,1926,Pneumocystis carinii,4754,IC50,uM,65,34.0
61626,669028,B,190,19,assay format,COc1cc(NCc2nc3[nH]c(N)nc(N)c-3n2)cc(OC)c1OC,1130150,1997,102444,102444,0,http://www.openphacts.org/units/Nanomolar,192449,=,1,1,=,IC50,nM,34000.0,2363,Rattus norvegicus,10116,IC50,uM,65,34.0
61627,664911,B,190,357,single protein format,COc1cc(NCc2nc3[nH]c(N)nc(N)c-3n2)cc(OC)c1OC,1130150,1997,102444,102444,0,http://www.openphacts.org/units/Nanomolar,192449,=,1,1,=,IC50,nM,34000.0,2425,Toxoplasma gondii,5811,IC50,uM,65,34.0
61643,697361,B,190,19,assay format,CC(C)(C)c1snc(O)c1CC(N)C(=O)O,1129941,1997,151487,151487,0,http://www.openphacts.org/units/Nanomolar,292298,=,1,1,=,IC50,nM,630.0,2093871,Rattus norvegicus,10116,IC50,uM,65,0.63
61655,752332,B,190,19,assay format,O=C(O)COc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12,1129956,1997,350204,350204,0,http://www.openphacts.org/units/Nanomolar,323502,=,1,1,=,IC50,nM,110.0,330,Rattus norvegicus,10116,IC50,uM,65,0.11
61658,872937,B,190,218,organism-based format,COc1cccc(-c2ccc3oc(-c4ccc(OC)c(N5C(=O)c6ccc(C(=O)O)cc6C5=O)c4)nc3c2)c1,1146658,2004,109901,109901,0,http://www.openphacts.org/units/Nanomolar,208988,=,1,1,=,IC50,nM,3000.0,3921,Homo sapiens,9606,IC50,uM,65,3.0
61659,693237,F,190,218,organism-based format,COc1cccc(-c2ccc3oc(-c4ccc(OC)c(N5C(=O)c6ccc(C(=O)O)cc6C5=O)c4)nc3c2)c1,1146658,2004,109901,109901,0,http://www.openphacts.org/units/Nanomolar,208988,=,1,1,=,IC50,nM,15000.0,3879801,,,IC50,uM,65,15.0
61663,760688,B,190,357,single protein format,CCn1c2ccccc2c2cc(NC(=O)CN3CCN(C[C@@H](O)COc4ccc5sc(C)nc5c4)CC3)ccc21,1148425,2004,150614,150614,0,http://www.openphacts.org/units/Nanomolar,297571,=,1,1,=,IC50,nM,850.0,4632,Rattus norvegicus,10116,IC50,nM,65,850.0
61666,665756,A,190,357,single protein format,CCn1c2ccccc2c2cc(NC(=O)CN3CCN(C[C@@H](O)COc4ccc5sc(C)nc5c4)CC3)ccc21,1148425,2004,150614,150614,0,http://www.openphacts.org/units/Nanomolar,297571,=,1,1,=,IC50,nM,39000.0,340,Homo sapiens,9606,IC50,uM,65,39.0
61683,760688,B,190,357,single protein format,Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)ccc2s1,1148425,2004,422135,422135,0,http://www.openphacts.org/units/Nanomolar,297584,=,1,1,=,IC50,nM,330.0,4632,Rattus norvegicus,10116,IC50,nM,65,330.0
61713,756508,B,190,19,assay format,N.N.NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)c1cc(Br)cc(C2(C(F)(F)F)N=N2)c1,1147574,2004,74608,1179418,0,http://www.openphacts.org/units/Nanomolar,134792,=,1,1,=,IC50,nM,9500.0,612545,,,IC50,uM,65,9.5
61716,621424,F,190,219,cell-based format,O=C1C(Nc2ccccc2)=C(Cl)C(=O)c2ncncc21,1147454,2004,114602,114602,0,http://www.openphacts.org/units/Nanomolar,215701,=,1,1,=,IC50,nM,3540.0,392,Homo sapiens,9606,IC50,uM,65,3.54
61717,659902,F,190,219,cell-based format,O=C1C(Nc2ccccc2)=C(Cl)C(=O)c2ncncc21,1147454,2004,114602,114602,0,http://www.openphacts.org/units/Nanomolar,215701,=,1,1,=,IC50,nM,1190.0,614462,Homo sapiens,9606,IC50,uM,65,1.19
61718,802838,F,190,219,cell-based format,O=C1C(Nc2ccccc2)=C(Cl)C(=O)c2ncncc21,1147454,2004,114602,114602,0,http://www.openphacts.org/units/Nanomolar,215701,=,1,1,=,IC50,nM,770.0,614935,Homo sapiens,9606,IC50,uM,65,0.77
61721,662329,B,190,357,single protein format,O=C(CCc1ccc2[nH]c(-c3ccc(Br)s3)nc2c1)NCC1CCN(c2ccncc2)CC1,1146806,2004,125491,125491,0,http://www.openphacts.org/units/Nanomolar,235729,=,1,1,=,IC50,nM,58.0,244,Homo sapiens,9606,IC50,nM,65,58.0
61748,762673,B,190,224,protein format,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,1122742,1984,249856,249856,0,http://www.openphacts.org/units/Nanomolar,11405,=,1,1,=,IC50,nM,14000.0,2094125,Homo sapiens,9606,IC50,uM,65,14.0
61750,733653,B,190,357,single protein format,O=C(O)c1cnc2cc(OCc3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)ccc2c1O,1122163,1982,156108,156108,0,http://www.openphacts.org/units/Nanomolar,308434,=,1,1,=,IC50,nM,4786.3,3444,Sus scrofa,9823,pI50,,65,5.32
61753,673295,F,190,219,cell-based format,O=C(O)c1cnc2cc(OCc3c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)ccc2c1O,1122163,1982,156108,156108,0,http://www.openphacts.org/units/Nanomolar,308434,=,1,1,=,IC50,nM,42657.95,614641,Mus musculus,10090,pI50,,65,4.37
61754,650686,B,190,357,single protein format,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,1122110,1982,423,423,0,http://www.openphacts.org/units/Nanomolar,342558,=,1,1,=,IC50,nM,37.1,213,Homo sapiens,9606,IC50,nM,65,37.1
61755,652388,B,190,249,cell membrane format,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,1122110,1982,423,423,0,http://www.openphacts.org/units/Nanomolar,342558,=,1,1,=,IC50,nM,657.0,3373,Bos taurus,9913,IC50,nM,65,657.0
61765,686358,F,190,218,organism-based format,O=C1c2[nH]cnc2N(Cc2ccccc2Cl)C2=NCCN12,1121553,1980,18730,18730,0,http://www.openphacts.org/units/MicrogramPerMilliliter,22491,=,1,1,=,IC50,ug.mL-1,49.0,369,Cavia porcellus,10141,IC50,ug ml-1,274,49.0
61789,733653,B,190,357,single protein format,O=C(O)c1cnc2cc(OCCOc3ccccc3)ccc2c1O,1122163,1982,157580,157580,0,http://www.openphacts.org/units/Nanomolar,308452,=,1,1,=,IC50,nM,60255.96,3444,Sus scrofa,9823,pI50,,65,4.22
61796,673295,F,190,219,cell-based format,COc1ccc2c(O)c(C(=O)O)cnc2c1,1122163,1982,347711,347711,0,http://www.openphacts.org/units/Nanomolar,308441,=,1,1,=,IC50,nM,524807.46,614641,Mus musculus,10090,pI50,,65,3.28
61839,650180,B,190,19,assay format,CCc1ccc2c(c1)sc1nc(C(=O)c3ccccc3)cn12,1124258,1988,20473,20473,0,http://www.openphacts.org/units/Nanomolar,26251,=,1,1,=,IC50,nM,740.0,1907607,Rattus norvegicus,10116,IC50,nM,65,740.0
61840,650180,B,190,19,assay format,CCCOC(=O)c1cn2c(n1)sc1ccccc12,1124258,1988,20638,20638,0,http://www.openphacts.org/units/Nanomolar,26252,=,1,1,=,IC50,nM,470.0,1907607,Rattus norvegicus,10116,IC50,nM,65,470.0
61841,650180,B,190,19,assay format,COc1ccc(C(=O)c2cn3c(cc(OC)c4ccccc43)n2)cc1,1124258,1988,20049,20049,0,http://www.openphacts.org/units/Nanomolar,26280,=,1,1,=,IC50,nM,37.0,1907607,Rattus norvegicus,10116,IC50,nM,65,37.0
61858,670668,B,190,19,assay format,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC(C)=O,1123038,1985,282681,282681,0,http://www.openphacts.org/units/Nanomolar,31259,=,1,1,=,IC50,nM,3500.0,339,Rattus norvegicus,10116,IC50,uM,65,3.5
61861,706332,F,190,219,cell-based format,CCN(CC)CCNc1ccc2c3c(nn2CCN(CC)CC)-c2ccccc2C(=O)c13.Cl,1123657,1987,545385,1193907,0,http://www.openphacts.org/units/Nanomolar,35213,=,1,1,=,IC50,nM,390.0,386,Mus musculus,10090,IC50,M,65,3.9E-7
61897,670668,B,190,19,assay format,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc([N+](=O)[O-])c1O,1123038,1985,279982,279982,0,http://www.openphacts.org/units/Nanomolar,31280,=,1,1,=,IC50,nM,3020.0,339,Rattus norvegicus,10116,IC50,uM,65,3.02
61900,670668,B,190,19,assay format,CCCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,1123038,1985,22472,22472,0,http://www.openphacts.org/units/Nanomolar,31279,=,1,1,=,IC50,nM,4.8,339,Rattus norvegicus,10116,IC50,uM,65,0.0048
61911,650180,B,190,19,assay format,CCCc1c(SC)nc2nc(C(=O)c3ccccc3)cn2c1CC,1124258,1988,20082,20082,0,http://www.openphacts.org/units/Nanomolar,26227,=,1,1,=,IC50,nM,47.0,1907607,Rattus norvegicus,10116,IC50,nM,65,47.0
61913,710563,B,190,357,single protein format,CCCCCCCN(CC(=O)NO)C(=O)CN(CCCCC)C(=O)Nc1ccc(Oc2ccccc2)cc1,1131996,1999,94873,94873,0,http://www.openphacts.org/units/Nanomolar,176975,=,1,1,=,IC50,nM,60000.0,333,Homo sapiens,9606,IC50,uM,65,60.0
61924,707106,F,190,219,cell-based format,Cl.Cn1cc(NC(=O)c2ccc(N(CCCl)CCCl)cc2)cc1C(=O)Nc1cc(C(=O)Nc2cc(C(=O)NCCC(=N)N)n(C)n2)n(C)c1,1151591,1996,538715,1189399,0,http://www.openphacts.org/units/MicrogramPerMilliliter,29688,=,1,1,=,IC50,ug.mL-1,0.03,386,Mus musculus,10090,IC50,ug ml-1,274,0.03
61928,699058,F,190,219,cell-based format,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1,1129161,1996,69063,69063,0,http://www.openphacts.org/units/Nanomolar,119155,=,1,1,=,IC50,nM,0.0045,399,Homo sapiens,9606,IC50,nM,65,0.0045
61929,699059,F,190,219,cell-based format,COC(=O)c1cc2c([nH]1)C(=O)C=C1C2C(C)CN1C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1,1129161,1996,69063,69063,0,http://www.openphacts.org/units/Nanomolar,119155,=,1,1,=,IC50,nM,0.0069,399,Homo sapiens,9606,IC50,nM,65,0.0069
61936,659308,B,190,357,single protein format,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H]1CC(=O)OC1O)C(C)C,1131550,1998,2370213,2370213,0,http://www.openphacts.org/units/Nanomolar,171670,=,1,1,=,IC50,nM,523.0,4800,Mus musculus,10090,IC50,uM,65,0.523
61937,658909,B,190,357,single protein format,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H]1CC(=O)OC1O)C(C)C,1131550,1998,2370213,2370213,0,http://www.openphacts.org/units/Nanomolar,171670,=,1,1,=,IC50,nM,74.0,2334,Homo sapiens,9606,IC50,uM,65,0.074
61938,659308,B,190,357,single protein format,O=C1C[C@H](NC(=O)[C@@H]2CS[C@@H]3CCC[C@H](NC(=O)OCc4ccccc4)C(=O)N32)C(O)O1,1131550,1998,92561,92561,0,http://www.openphacts.org/units/Nanomolar,171675,=,1,1,=,IC50,nM,159.0,4800,Mus musculus,10090,IC50,uM,65,0.159
61940,642849,B,190,251,microsome format,CCCCCCCCCCCCn1nnc(N(C(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)n1,1151014,1996,52443,52443,0,http://www.openphacts.org/units/Nanomolar,82368,=,1,1,=,IC50,nM,47.0,285,Rattus norvegicus,10116,IC50,uM,65,0.047
61942,701070,F,190,19,assay format,CCCCCCCCCCCCn1nnc(N(C(=O)Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)n1,1151014,1996,52443,52443,0,http://www.openphacts.org/units/Nanomolar,82368,=,1,1,=,IC50,nM,240.0,4464,Mus musculus,10090,IC50,uM,65,0.24
61947,642849,B,190,251,microsome format,CC(C)c1cccc(C(C)C)c1NC(=O)N(c1ccccc1)c1nnn(CCCCCCCCOC2CCCCO2)n1,1151014,1996,47896,47896,0,http://www.openphacts.org/units/Nanomolar,82369,=,1,1,=,IC50,nM,16.0,285,Rattus norvegicus,10116,IC50,uM,65,0.016
61954,804884,B,190,249,cell membrane format,C/C(=N\C1CC2CCC1C2)Nc1ccccc1C,1127129,1993,63508,63508,0,http://www.openphacts.org/units/Nanomolar,115501,=,1,1,=,IC50,nM,9.0,287,Homo sapiens,9606,IC50,nM,65,9.0
61955,749644,B,190,249,cell membrane format,C/C(=N\C1CC2CCC1C2)Nc1ccccc1C,1127129,1993,63508,63508,0,http://www.openphacts.org/units/Nanomolar,115501,=,1,1,=,IC50,nM,80000.0,1907608,Rattus norvegicus,10116,IC50,nM,65,80000.0
61959,641889,B,190,219,cell-based format,COc1ccc(-c2nc(SCCOCCn3c(C)nc4ccccc43)[nH]c2-c2ccc(OC)cc2)cc1,1128039,1995,301495,301495,0,http://www.openphacts.org/units/Nanomolar,82685,=,1,1,=,IC50,nM,3430.0,4464,Mus musculus,10090,IC50,uM,65,3.43
61960,685976,F,190,218,organism-based format,CC1(C)Oc2ccc(C#N)cc2[C@H]2n3cccc3[C@@H](C(F)(F)F)O[C@]21O,1126379,1992,290984,290984,0,http://www.openphacts.org/units/Nanomolar,66266,=,1,1,=,IC50,nM,80.0,369,Cavia porcellus,10141,IC50,uM,65,0.08
61964,757672,F,190,219,cell-based format,COC(=O)c1c(C(F)(F)F)[nH]c2c1C13CC1CN(C(=O)c1cc4cc(NC(=O)c5cc6ccccc6o5)ccc4[nH]1)C3=CC2=O,1130467,1997,295126,295126,0,http://www.openphacts.org/units/MicrogramPerMilliliter,75550,=,1,1,=,IC50,ug.mL-1,0.00053,389,Mus musculus,10090,IC50,ng ml-1,274,0.53
61967,695692,F,190,219,cell-based format,COC(=O)c1c(C(F)(F)F)[nH]c2c1C13CC1CN(C(=O)c1cc4cc(NC(=O)c5cc6ccccc6o5)ccc4[nH]1)C3=CC2=O,1130467,1997,295126,295126,0,http://www.openphacts.org/units/MicrogramPerMilliliter,75550,=,1,1,=,IC50,ug.mL-1,0.000365,399,Homo sapiens,9606,IC50,ng ml-1,274,0.365
61987,654169,B,190,19,assay format,CCC1CN2CCC1CC2[C@H](O)c1cc(-c2cccc3ccccc23)nc2ccc(OC)cc12,1150009,1997,87174,87174,0,http://www.openphacts.org/units/Nanomolar,164127,=,1,1,=,IC50,nM,33000.0,3798,Homo sapiens,9606,IC50,uM,65,33.0
61988,804107,F,190,219,cell-based format,CCC1CN2CCC1CC2[C@H](O)c1cc(-c2cccc3ccccc23)nc2ccc(OC)cc12,1150009,1997,87174,87174,0,http://www.openphacts.org/units/Nanomolar,164127,=,1,1,=,IC50,nM,23000.0,614163,Homo sapiens,9606,IC50,uM,65,23.0
62001,695532,B,190,357,single protein format,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(Br)s3)oc(=O)c12,1132395,1999,138234,138234,0,http://www.openphacts.org/units/Nanomolar,268812,=,1,1,=,IC50,nM,270.0,3416,Human herpesvirus 2 (strain HG52) (HHV-2) (Human herpes simplex virus2),10315,IC50,uM,65,0.27
